customer_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
26,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
27,11.148637750502681,-6.594097188085057,-0.07178229056439468,-0.2577865552542457,-0.10997519408906527,0.8017423525309471,-0.8927371502618233,-0.637411184221644
2738,-0.4942579658563543,0.8675025478959072,1.4521762601717452,-0.6180144438747964,-0.836804879683021,0.28692568714523886,-0.5047461989026225,1.582520059188958
2739,-0.4942579658563543,0.8675025478959072,1.4521762601717452,-0.6180144438747964,-0.836804879683021,0.28692568714523886,-0.5047461989026225,1.582520059188958
2742,-0.5897940232471597,0.5816172172231019,-0.2188350990744159,-1.3246269548550087,0.5985353211165013,-0.24898977720416282,-0.5288850416483929,0.731869453736583
2760,-0.6012593893301376,0.5578774159760528,-0.21483372585172467,-1.290452198757877,0.5812041360306345,-0.24179811351046737,-0.5172689489838104,0.7180323566203028
28,-0.026324859997880458,-1.0320108807158734,-0.041206005354938166,0.22103368861267933,-0.576085632911878,-0.9230576816555968,1.2973113374938436,0.31231498623965664
2896,-0.7757191782464999,0.31414972342613956,0.3577263990873127,0.37374086321218297,1.7765386774302132,-0.5051289650223129,0.05312344127912771,0.708416994053324
29,2.0683386497992835,-2.052299659143788,0.0694901783242609,0.5783565655909606,-1.4199758261997246,-3.0352305509384143,3.908057480071605,0.5098466001553744
3,3.5356968211354713,3.446740945547477,4.85740516169878,-4.857308821959634,-1.0618661513041603,-0.6479203811094116,-2.9431564361213054,2.839311239621856
30,11.127068653958812,-6.578818459165215,-0.03418958512848842,-0.20472868960044957,-0.09146321939902989,0.630329159998554,-0.9635910769825944,-0.5422157435044715
31,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
32,1.5265718499387673,-1.7699945902320608,0.048758421778631135,0.4978320910259695,-1.197380529184975,-2.502350227398906,3.226749892648902,0.4478168079017479
33,-1.0716537500651806,-0.4161053204462869,-0.050667716190275505,0.11164978658152372,-0.12984962974058534,0.053257275156079954,-0.04069066586142036,0.15033199665492897
34,3.266588062832213,-2.573042210403385,0.3006805828369194,0.6004195666444325,-1.4205404300727233,-2.7769509889708544,2.7417204721864477,0.42931955063680044
3402,-1.4105536704440955,-0.13948653352475354,0.5636008611903764,1.2525064179790903,4.418940839540699,-1.220006038625157,-1.1976558621749522,5.823416438411012
3403,-1.0910692944953044,-0.22979563404878872,0.15604594395592644,0.9443687713305834,2.420618612478426,-0.8345615573552547,-0.6047770258538108,1.7087433327463886
3404,-1.0926314233990546,-0.21480559618414805,0.17267763741559425,1.0113673764667743,2.6258232707153466,-0.9059933662623448,-0.6501620837040655,1.834129432569752
3407,-1.344767049619833,-0.5321073672373853,0.028107528819623032,0.5525143491281895,1.0391455649806063,-0.3163750331147737,-0.8993981328312092,4.859124103994154
3410,-0.839248794006966,-0.09150210680496006,-2.0639472409662813,-1.5041532597375766,-0.24673512810350556,-0.3923195830908331,-0.6815987218088346,-1.2605336100684046
3411,-0.6198980671491442,0.9397058212650985,-5.012731400391005,-3.4264723909480668,2.51086775510025,-5.045171423987469,-1.2678302185730714,-6.067597195607074
3412,1.5733792745657882,5.822130806991106,-1.911396743315777,-1.0448531116890083,1.1375445492246454,0.07769686144696299,-1.3729397394570952,-0.32155944956867444
3413,-0.9495640778548128,0.060580311737726954,-2.114735970568502,-1.3905888492188605,-0.13957498557067496,-1.6154936849930246,-1.2562268760136177,-0.8318642111353002
3417,-0.9461263323903708,0.07400260897497095,-2.1728550657493053,-1.4328882015165212,-0.13984882771710458,-1.6624816155908808,-1.2904533918004364,-0.8595204452572575
3418,-1.1474924463173481,-0.23507945215967246,0.2722474398792843,-0.00989622897394125,0.6954946527911431,0.03919054410812144,0.15132240203479883,0.024038551287599103
3420,-1.1451312442905084,-0.24071560716011606,0.26219362884759845,-0.006111951125472113,0.6697979479549389,0.03962850514256499,0.14534416575831074,0.02797063812340608
3423,-1.144552400033506,-0.24209730000829172,0.2597289558926679,-0.005184242494618661,0.6634984488653876,0.039735870470350085,0.1438786123256465,0.02893458185082531
3425,-1.1483673015582025,-0.23299118538522565,0.27597250413539226,-0.01129835182109704,0.7050156072215995,0.03902827400081268,0.15353741425234788,0.022581663339554872
3427,-0.9860662010822099,-0.34733245388807255,-0.005962620187571144,-0.41205982522097323,0.5694608668338033,1.3317596859234677,0.6888639051396823,-0.6960053505984082
3428,-0.27451948592394165,-0.5972465905960515,0.022074252197323205,-0.7095449762666178,0.782567078085639,0.601430531038726,-0.7828951987665413,-0.21857789565389113
3431,-1.1482140313426912,-0.23335703916722073,0.27531989170916965,-0.011052706986475976,0.7033475841369973,0.039056702903283426,0.15314935530946197,0.022836902742995657
3435,-1.050536657318733,-0.2576522085205539,-0.17267420838199557,0.5156800785589465,2.2146217717172325,-1.0655655420368675,-0.17934546920154923,-2.436465979012008
