customer_id,frequency,recency,T,monetary_value,p_alive,exp_purchases_90d,exp_avg_profit,clv_12m
g-2185,0.0,0.0,460.0,0.0,1.0,0.019737103900877618,,
g-219,0.0,0.0,1001.0,0.0,1.0,0.009485326798504758,,
g-220,3.0,94.0,1033.0,23.310000000000002,0.005500024775058103,0.0014262128314069193,25.518793469527466,0.12899983829069078
g-2201,0.0,0.0,459.0,0.0,1.0,0.019776640838910915,,
g-221,0.0,0.0,1004.0,0.0,1.0,0.009458093798336679,,
g-222,1.0,207.0,926.0,34.97,0.2632689901567551,0.02710375837504333,43.31036340776202,4.159662982930947
g-223,0.0,0.0,933.0,0.0,1.0,0.010147625820070894,,
g-224,0.0,0.0,934.0,0.0,1.0,0.010137216511972316,,
g-2240,0.0,0.0,457.0,0.0,1.0,0.019856192450443674,,
g-2245,0.0,0.0,457.0,0.0,1.0,0.019856192450443674,,
g-225,0.0,0.0,950.0,0.0,1.0,0.009973526040926143,,
g-2252,0.0,0.0,457.0,0.0,1.0,0.019856192450443674,,
g-2254,0.0,0.0,457.0,0.0,1.0,0.019856192450443674,,
g-226,0.0,0.0,1018.0,0.0,1.0,0.009333047394709342,,
g-2268,0.0,0.0,456.0,0.0,1.0,0.019896209054455063,,
g-227,0.0,0.0,962.0,0.0,1.0,0.009854187046462532,,
g-2277,0.0,0.0,455.0,0.0,1.0,0.019936387490679434,,
g-2279,0.0,0.0,454.0,0.0,1.0,0.01997672874405895,,
g-228,0.0,0.0,964.0,0.0,1.0,0.009834574415841454,,
g-2280,0.0,0.0,454.0,0.0,1.0,0.01997672874405895,,
g-2282,0.0,0.0,453.0,0.0,1.0,0.020017233807551667,,
g-2285,0.0,0.0,453.0,0.0,1.0,0.020017233807551667,,
g-2286,0.0,0.0,453.0,0.0,1.0,0.020017233807551667,,
g-2287,0.0,0.0,453.0,0.0,1.0,0.020017233807551667,,
g-2289,0.0,0.0,453.0,0.0,1.0,0.020017233807551667,,
g-229,1.0,365.0,974.0,82.72,0.3766213442946676,0.036944956302613775,96.15084673222282,12.618000119404805
g-2293,0.0,0.0,452.0,0.0,1.0,0.020057903682218173,,
g-2297,0.0,0.0,452.0,0.0,1.0,0.020057903682218173,,
g-230,0.0,0.0,976.0,0.0,1.0,0.009718519288597497,,
g-2307,0.0,0.0,451.0,0.0,1.0,0.020098739377301302,,
g-231,0.0,0.0,1018.0,0.0,1.0,0.009333047394709342,,
g-2313,0.0,0.0,451.0,0.0,1.0,0.020098739377301302,,
g-2315,0.0,0.0,451.0,0.0,1.0,0.020098739377301302,,
g-232,1.0,925.0,1018.0,95.73,0.6080752489316646,0.05717793703558435,110.54780355004972,22.49801973056176
g-2329,0.0,0.0,449.0,0.0,1.0,0.02018091230711063,,
g-233,0.0,0.0,1018.0,0.0,1.0,0.009333047394709342,,
g-234,0.0,0.0,1018.0,0.0,1.0,0.009333047394709342,,
g-2343,0.0,0.0,448.0,0.0,1.0,0.02022225160200048,,
g-235,0.0,0.0,1018.0,0.0,1.0,0.009333047394709342,,
g-236,0.0,0.0,1018.0,0.0,1.0,0.009333047394709342,,
g-237,0.0,0.0,1034.0,0.0,1.0,0.00919412693789093,,
g-238,5.0,908.0,1036.0,130.386,0.816175385712092,0.3465299615740116,133.79752141607963,164.05620392787228
g-239,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-240,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-241,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-242,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-243,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-244,1.0,365.0,1041.0,54.99,0.35983492016005136,0.033118320665234985,65.46463515971396,7.7246138537261615
g-245,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-246,0.0,0.0,1041.0,0.0,1.0,0.0091346416637903,,
g-247,0.0,0.0,1046.0,0.0,1.0,0.009092621416682897,,
g-249,0.0,0.0,1048.0,0.0,1.0,0.009075921397391575,,
g-250,0.0,0.0,1048.0,0.0,1.0,0.009075921397391575,,
g-251,0.0,0.0,1048.0,0.0,1.0,0.009075921397391575,,
g-252,0.0,0.0,1048.0,0.0,1.0,0.009075921397391575,,
g-254,0.0,0.0,1054.0,0.0,1.0,0.0090261874958402,,
g-255,1.0,86.0,1142.0,60.0,0.110659918807895,0.009317471292410659,71.00873613260502,2.366704209197823
g-2551,0.0,0.0,417.0,0.0,1.0,0.02159360779394305,,
g-2553,0.0,0.0,413.0,0.0,1.0,0.021784246002029186,,
g-256,0.0,0.0,1056.0,0.0,1.0,0.009009730467457188,,
g-2560,0.0,0.0,393.0,0.0,1.0,0.022790350062471418,,
g-257,0.0,0.0,1057.0,0.0,1.0,0.009001524443304392,,
g-2574,0.0,0.0,383.0,0.0,1.0,0.023329139526204093,,
g-2577,0.0,0.0,373.0,0.0,1.0,0.023894069500876115,,
g-258,0.0,0.0,1060.0,0.0,1.0,0.008976995840448674,,
g-2587,3.0,367.0,367.0,96.55,0.8373363628003213,0.5678811136797666,101.18872666245719,189.6814148283281
g-2589,0.0,0.0,364.0,0.0,1.0,0.024426466984992578,,
g-259,0.0,0.0,1060.0,0.0,1.0,0.008976995840448674,,
g-2593,0.0,0.0,357.0,0.0,1.0,0.024857279214340423,,
g-260,0.0,0.0,1062.0,0.0,1.0,0.008960717590718526,,
g-261,0.0,0.0,1062.0,0.0,1.0,0.008960717590718526,,
g-262,0.0,0.0,1062.0,0.0,1.0,0.008960717590718526,,
g-263,1.0,33.0,1095.0,60.0,0.05868472216574786,0.005145108095976607,71.00873613260502,1.30457460316457
g-264,0.0,0.0,1063.0,0.0,1.0,0.008952600590530716,,
g-265,2.0,1007.0,1064.0,127.59,0.7540342664851819,0.12903659877612483,136.23627437395663,62.50333911740369
g-266,0.0,0.0,1064.0,0.0,1.0,0.008944498286701586,,
g-267,0.0,0.0,1065.0,0.0,1.0,0.008936410639343079,,
g-268,0.0,0.0,1065.0,0.0,1.0,0.008936410639343079,,
g-269,0.0,0.0,1065.0,0.0,1.0,0.008936410639343079,,
g-270,0.0,0.0,1065.0,0.0,1.0,0.008936410639343079,,
g-271,0.0,0.0,1065.0,0.0,1.0,0.008936410639343079,,
g-272,0.0,0.0,1068.0,0.0,1.0,0.008912235239367565,,
g-273,0.0,0.0,1126.0,0.0,1.0,0.008469282478592667,,
g-274,0.0,0.0,1126.0,0.0,1.0,0.008469282478592667,,
g-275,0.0,0.0,1129.0,0.0,1.0,0.00844756599625664,,
g-276,0.0,0.0,1129.0,0.0,1.0,0.00844756599625664,,
g-277,1.0,9.0,1138.0,52.99,0.031237409572528838,0.0026390643969417316,63.25142119848,0.597022813189176
g-279,0.0,0.0,1131.0,0.0,1.0,0.008433150122981967,,
g-280,0.0,0.0,1134.0,0.0,1.0,0.008411618354203418,,
g-281,0.0,0.0,1136.0,0.0,1.0,0.008397324837317584,,
g-282,0.0,0.0,1079.0,0.0,1.0,0.008824700507696522,,
g-283,0.0,0.0,1092.0,0.0,1.0,0.008723442417756933,,
g-284,0.0,0.0,1104.0,0.0,1.0,0.008632014841995838,,
g-285,0.0,0.0,1139.0,0.0,1.0,0.008375975434825485,,
g-286,0.0,0.0,1141.0,0.0,1.0,0.008361802722761569,,
g-2862,0.0,0.0,337.0,0.0,1.0,0.026176545373354527,,
g-287,0.0,0.0,1142.0,0.0,1.0,0.008354734341929036,,
g-288,0.0,0.0,1143.0,0.0,1.0,0.008347677904057898,,
g-289,0.0,0.0,1148.0,0.0,1.0,0.008312573803914387,,
g-290,0.0,0.0,1165.0,0.0,1.0,0.008195397679640032,,
g-291,0.0,0.0,1169.0,0.0,1.0,0.008168305446607882,,
g-292,0.0,0.0,1173.0,0.0,1.0,0.0081413917883441,,
g-293,0.0,0.0,1179.0,0.0,1.0,0.00810135228454411,,
g-295,0.0,0.0,1180.0,0.0,1.0,0.008094717300620726,,
g-296,0.0,0.0,1182.0,0.0,1.0,0.00808147989132401,,
g-297,0.0,0.0,1182.0,0.0,1.0,0.00808147989132401,,
g-298,2.0,6.0,1188.0,54.995,0.0013285054761657308,0.00020448612789671411,59.96753084747167,0.04381361022718727
g-299,5.0,815.0,1212.0,166.172,0.5417983033377761,0.19787253142086494,170.28656906784394,120.11464897983771
g-300,0.0,0.0,1182.0,0.0,1.0,0.00808147989132401,,
g-301,0.0,0.0,1211.0,0.0,1.0,0.007894291070622134,,
g-302,0.0,0.0,1183.0,0.0,1.0,0.008074877412726535,,
g-303,0.0,0.0,1183.0,0.0,1.0,0.008074877412726535,,
g-304,0.0,0.0,1184.0,0.0,1.0,0.008068285716157508,,
g-305,0.0,0.0,1185.0,0.0,1.0,0.008061704775221888,,
g-306,0.0,0.0,1185.0,0.0,1.0,0.008061704775221888,,
g-307,0.0,0.0,1185.0,0.0,1.0,0.008061704775221888,,
g-308,2.0,1100.0,1185.0,122.88,0.7464853689737323,0.11518064659935444,131.28792005189942,54.0239527875092
g-3085,0.0,0.0,319.0,0.0,1.0,0.027489925807723966,,
g-3089,0.0,0.0,315.0,0.0,1.0,0.027799932435065348,,
g-309,0.0,0.0,1185.0,0.0,1.0,0.008061704775221888,,
g-3091,0.0,0.0,314.0,0.0,1.0,0.027878532366903585,,
g-3092,0.0,0.0,310.0,0.0,1.0,0.028197438804305346,,
g-310,0.0,0.0,1185.0,0.0,1.0,0.008061704775221888,,
g-311,0.0,0.0,1212.0,0.0,1.0,0.007887990860768782,,
g-312,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-313,0.0,0.0,1188.0,0.0,1.0,0.008042026223547815,,
g-314,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-315,0.0,0.0,1188.0,0.0,1.0,0.008042026223547815,,
g-316,1.0,871.0,1213.0,96.96,0.5457809336440643,0.04335858677552365,111.9089301362086,17.399604999394324
g-3161,1.0,100.0,290.0,96.09,0.3793762291074768,0.11363874631349354,110.94618206307184,41.18634292518662
g-3165,0.0,0.0,290.0,0.0,1.0,0.029908377311733108,,
g-317,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-318,0.0,0.0,1188.0,0.0,1.0,0.008042026223547815,,
g-319,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-320,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-321,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-322,0.0,0.0,1213.0,0.0,1.0,0.007881700701191537,,
g-323,0.0,0.0,1189.0,0.0,1.0,0.008035488042906888,,
g-324,0.0,0.0,1190.0,0.0,1.0,0.008028960487205963,,
g-325,0.0,0.0,1190.0,0.0,1.0,0.008028960487205963,,
g-326,0.0,0.0,1191.0,0.0,1.0,0.008022443530560641,,
g-327,0.0,0.0,1191.0,0.0,1.0,0.008022443530560641,,
g-3270,0.0,0.0,282.0,0.0,1.0,0.030652510143584617,,
g-328,2.0,734.0,1191.0,305.17,0.5591256191132347,0.08585285772683962,322.80289019368536,99.03026231097905
g-329,0.0,0.0,1194.0,0.0,1.0,0.008002955997378563,,
g-330,0.0,0.0,1195.0,0.0,1.0,0.007996481179791782,,
g-331,0.0,0.0,1197.0,0.0,1.0,0.007983562931899084,,
g-332,0.0,0.0,1198.0,0.0,1.0,0.007977119450905925,,
g-333,0.0,0.0,1199.0,0.0,1.0,0.007970686364893054,,
g-334,0.0,0.0,1200.0,0.0,1.0,0.007964263648718032,,
g-335,0.0,0.0,1202.0,0.0,1.0,0.007951449225733606,,
g-336,0.0,0.0,1204.0,0.0,1.0,0.007938675982445517,,
g-337,0.0,0.0,1204.0,0.0,1.0,0.007938675982445517,,
g-338,0.0,0.0,1205.0,0.0,1.0,0.007932304741193707,,
g-339,0.0,0.0,1209.0,0.0,1.0,0.007906921737675975,,
g-343,0.0,0.0,727.0,0.0,1.0,0.012870347293575479,,
g-345,0.0,0.0,725.0,0.0,1.0,0.012903965836151887,,
g-3468,0.0,0.0,269.0,0.0,1.0,0.031944289285765586,,
g-347,0.0,0.0,714.0,0.0,1.0,0.01309205486230959,,
g-349,0.0,0.0,700.0,0.0,1.0,0.01333952604625658,,
g-351,0.0,0.0,693.0,0.0,1.0,0.013466805697375614,,
g-352,0.0,0.0,692.0,0.0,1.0,0.01348518717749919,,
g-353,0.0,0.0,689.0,0.0,1.0,0.013540634125534672,,
g-3535,0.0,0.0,265.0,0.0,1.0,0.03236402375558794,,
g-3549,1.0,6.0,263.0,127.36,0.1204097676768457,0.03925796458617914,145.5497823469648,18.49721018422815
g-3555,0.0,0.0,262.0,0.0,1.0,0.03268615926324944,,
g-357,0.0,0.0,682.0,0.0,1.0,0.01367180186135858,,
g-361,0.0,0.0,680.0,0.0,1.0,0.013709746715975038,,
g-363,0.0,0.0,677.0,0.0,1.0,0.013767060831781388,,
g-3767,0.0,0.0,192.0,0.0,1.0,0.04258681916431104,,
g-3769,0.0,0.0,188.0,0.0,1.0,0.043337939451536446,,
g-3772,0.0,0.0,183.0,0.0,1.0,0.04431515400385062,,
g-3773,0.0,0.0,183.0,0.0,1.0,0.04431515400385062,,
g-3774,0.0,0.0,175.0,0.0,1.0,0.04597436664699596,,
g-3775,0.0,0.0,175.0,0.0,1.0,0.04597436664699596,,
g-3776,0.0,0.0,172.0,0.0,1.0,0.04662925977524734,,
g-3777,0.0,0.0,172.0,0.0,1.0,0.04662925977524734,,
g-3782,0.0,0.0,158.0,0.0,1.0,0.0499515370947307,,
g-3785,0.0,0.0,157.0,0.0,1.0,0.05020717823529652,,
g-3786,0.0,0.0,152.0,0.0,1.0,0.05152595843449788,,
g-3789,0.0,0.0,123.0,0.0,1.0,0.0608027188914163,,
g-3791,0.0,0.0,119.0,0.0,1.0,0.06235385001399451,,
g-3792,0.0,0.0,115.0,0.0,1.0,0.06398705005869615,,
g-3794,0.0,0.0,115.0,0.0,1.0,0.06398705005869615,,
g-3797,0.0,0.0,110.0,0.0,1.0,0.06615432140941434,,
g-3799,0.0,0.0,108.0,0.0,1.0,0.06706337554609917,,
g-3804,0.0,0.0,100.0,0.0,1.0,0.07096727897751812,,
g-3805,0.0,0.0,100.0,0.0,1.0,0.07096727897751812,,
g-3808,0.0,0.0,97.0,0.0,1.0,0.0725525909509364,,
g-3809,0.0,0.0,96.0,0.0,1.0,0.07309709235661842,,
g-3812,0.0,0.0,94.0,0.0,1.0,0.07421131974525139,,
g-3813,0.0,0.0,93.0,0.0,1.0,0.07478144279662823,,
g-3814,0.0,0.0,92.0,0.0,1.0,0.07536051406870463,,
g-3816,0.0,0.0,92.0,0.0,1.0,0.07536051406870463,,
g-3817,0.0,0.0,91.0,0.0,1.0,0.0759487483898931,,
g-3818,0.0,0.0,91.0,0.0,1.0,0.0759487483898931,,
g-3819,0.0,0.0,91.0,0.0,1.0,0.0759487483898931,,
g-3820,0.0,0.0,91.0,0.0,1.0,0.0759487483898931,,
g-3822,0.0,0.0,90.0,0.0,1.0,0.07654636759064223,,
g-3824,0.0,0.0,90.0,0.0,1.0,0.07654636759064223,,
g-3825,0.0,0.0,90.0,0.0,1.0,0.07654636759064223,,
g-3826,0.0,0.0,90.0,0.0,1.0,0.07654636759064223,,
g-3828,0.0,0.0,89.0,0.0,1.0,0.0771536007935371,,
g-3829,0.0,0.0,89.0,0.0,1.0,0.0771536007935371,,
g-3830,0.0,0.0,86.0,0.0,1.0,0.07903539153225317,,
g-3833,0.0,0.0,85.0,0.0,1.0,0.07968352881107095,,
g-3834,0.0,0.0,85.0,0.0,1.0,0.07968352881107095,,
g-3836,0.0,0.0,84.0,0.0,1.0,0.08034254631665436,,
g-3839,0.0,0.0,78.0,0.0,1.0,0.0845415179919416,,
g-3842,0.0,0.0,63.0,0.0,1.0,0.0972950093332266,,
g-3845,0.0,0.0,45.0,0.0,1.0,0.11898792450536678,,
g-3846,0.0,0.0,41.0,0.0,1.0,0.12523384828127915,,
g-3847,0.0,0.0,41.0,0.0,1.0,0.12523384828127915,,
g-3851,0.0,0.0,32.0,0.0,1.0,0.14210785020739114,,
g-3852,0.0,0.0,26.0,0.0,1.0,0.1562522217129898,,
g-3853,0.0,0.0,21.0,0.0,1.0,0.17049735055022042,,
g-3854,0.0,0.0,20.0,0.0,1.0,0.17367896997514023,,
g-3855,0.0,0.0,18.0,0.0,1.0,0.18043065127008323,,
g-3858,0.0,0.0,11.0,0.0,1.0,0.20915320268191448,,
g-3859,0.0,0.0,9.0,0.0,1.0,0.21923616827127146,,
g-404,2.0,580.0,676.0,143.06,0.715507505523032,0.1883341617084387,152.48914939778368,99.61434539108986
g-561,0.0,0.0,673.0,0.0,1.0,0.013844229763947731,,
g-639,0.0,0.0,670.0,0.0,1.0,0.013902676973716156,,
